Kastellet;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4201 Risør
Kattem;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5001 Trondheim
Kaupanger;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4640 Sogndal
Kautokeino;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5430 Guovdageaidnu - Kautokeino
Keisemarka;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3801 Horten
Kiberg;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5404 Vardø
Kiby;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5405 Vadsø
Kil;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3814 Kragerø
Kilbotn;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5402 Harstad - Hárstak
Kilsund;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4203 Arendal
Kinsarvik;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4618 Ullensvang
Kipperberg;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1531 Sula
Kirkebygda;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3018 Våler
Kirkebygda;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3811 Færder
Kirkehamn;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4207 Flekkefjord
Kirkenes;Godkjent;01/07/1991;Norsk;By;Kommune;5444 Sør-Varanger
Kirkenær;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3417 Grue
Kirkesletta;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5001 Trondheim
Kjeller;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3030 Lillestrøm
Kjellestadjordene;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3813 Bamble
Kjellmyra;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3418 Åsnes
Kjelsrud;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;0301 Oslo
Kjenn;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3029 Lørenskog
Kjerre;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3004 Fredrikstad
Kjerrgarden;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4627 Askøy
Kjøkkelvik;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Kjøllefjord;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5438 Lebesby
Kjølstadløkka;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3004 Fredrikstad
Kjøpsnes;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1806 Narvik
Kjørbekkhøgda;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3807 Skien
Kjørestad;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4206 Farsund
Kjørsvikbugen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;1576 Aure
Klakksjorda;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1867 Bø
Kleiva;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1804 Bodø
Kleppe;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1120 Klepp
Kleppestø;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4627 Askøy
Kleven;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4205 Lindesnes
Klingenberg;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3411 Ringsaker
Klokkarstua;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3025 Asker
Klokkarvik;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4626 Øygarden
Kloppedal;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Klæbu;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5001 Trondheim
Kløfta;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3033 Ullensaker
Knappskog;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4626 Øygarden
Knappstad;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3014 Indre Østfold
Knarrdalstranda;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3806 Porsgrunn
Knarrlaget;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5056 Hitra
Knarrvika;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4626 Øygarden
Knarvik;Vedtatt;12/12/2001;Norsk;Tettsted;Kommune;4631 Alver
Knuten;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;5026 Holtålen
Kodal;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3804 Sandefjord
Kolbeinsvik;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4625 Austevoll
Kolbjørnsvik;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4203 Arendal
Kolbotn;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3020 Nordre Follo
Kolbu;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3442 Østre Toten
Kolstad;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5001 Trondheim
Kolsås;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3024 Bærum
Kolvereid;Godkjent;01/07/1991;Norsk;By;Kommune;5060 Nærøysund
Kolås;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4631 Alver
Konglungen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3025 Asker
Kongsberg;Godkjent;01/07/1991;Norsk;By;Kommune;3006 Kongsberg
Kongsfjord;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5440 Berlevåg
Kongsvinger;Godkjent;01/07/1991;Norsk;By;Kommune;3401 Kongsvinger
Konnerud;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3005 Drammen
Kontorsletta;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1833 Rana
Konvoibyen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4201 Risør
Kopervik;Godkjent;01/07/1991;Norsk;By;Kommune;1149 Karmøy
Koppang;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3423 Stor-Elvdal
Korgen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1832 Hemnes
Kornsjø;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3001 Halden
Korshavn;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4225 Lyngdal
Korsnes;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1875 Hábmer - Hamarøy
Korsnes;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1837 Meløy
Korsvegen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5054 Indre Fosen
Korsvegen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5028 Melhus
Kragerø;Godkjent;01/07/1991;Norsk;By;Kommune;3814 Kragerø
Krana;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4201 Risør
Kristentrøa;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5055 Heim
Kristianborg;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Kristiansand;Godkjent;01/07/1991;Norsk;By;Kommune;4204 Kristiansand
Kristiansund;Godkjent;01/07/1991;Norsk;By;Kommune;1505 Kristiansund
Kroa;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5054 Indre Fosen
Krohnviken;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4601 Bergen
Krokstadelva;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3005 Drammen
Kronstad;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4601 Bergen
Krossen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4204 Kristiansand
Krossen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3825 Vinje
Krossen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4219 Evje og Hornnes
Krossnes;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3004 Fredrikstad
Krusersletta;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1833 Rana
Krøderen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3046 Krødsherad
Kråkenes;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Kråkererønningen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3811 Færder
Kråkstad;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3020 Nordre Follo
Kurland;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3029 Lørenskog
Kvalaberg;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1103 Stavanger
Kvalemoen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4204 Kristiansand
Kvalsund;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1515 Herøy
Kvalsund;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5406 Hammerfest
Kvalvika;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1804 Bodø
Kvalvika;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5056 Hitra
Kvaløysletta;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5401 Tromsø
Kvam;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3436 Nord-Fron
Kvastebyen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3003 Sarpsborg
Kvelde;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3805 Larvik
Kvernaland;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1121 Time
Kvernhusheia;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1833 Rana
Kvina;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1834 Lurøy
Kvinesdal;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4227 Kvinesdal
Kviteseid;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3821 Kviteseid
Kvitnes;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1866 Hadsel
Kvål;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5028 Melhus
Kyrkjebygdi;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3823 Fyresdal
Kyrksæterøra;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5055 Heim
Kåravika;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4614 Stord
Kårhamn;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5406 Hammerfest
Lagård;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1103 Stavanger
Lakketariusvollen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5027 Midtre Gauldal
Lalm;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3435 Vågå
Lampeland;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3050 Flesberg
Landøya;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3025 Asker
Landås;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4601 Bergen
Langangen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3806 Porsgrunn
Langdokk;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3802 Holmestrand
Langenes;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4204 Kristiansand
Langerød;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3803 Tønsberg
Langesund;Godkjent;01/07/1991;Norsk;By;Kommune;3813 Bamble
Langevåg;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4613 Bømlo
Langevåg;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1531 Sula
Langhus;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3020 Nordre Follo
Langmoheia;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1833 Rana
Langåsen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5014 Frøya
Larkollen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3002 Moss
Larvik;Godkjent;01/07/1991;Norsk;By;Kommune;3805 Larvik
Lasken;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3804 Sandefjord
Lassa;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1103 Stavanger
Laukvika;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1865 Vågan
Lauvsnes;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5049 Flatanger
Lauvstø;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4202 Grimstad
Lavik;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4638 Høyanger
Lavika;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5007 Namsos - Nåavmesjenjaelmie
Lavollen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1833 Rana
Leiasund;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1144 Kvitsøy
Leidingshaugen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1112 Lund
Leikanger;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4640 Sogndal
Leikong;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1515 Herøy
Leinesfjorden;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1848 Steigen
Leira;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3451 Nord-Aurdal
Leirdalen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3032 Gjerdrum
Leirsund;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3030 Lillestrøm
Leirvik;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4614 Stord
Leirvikbogen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1848 Steigen
Leksvik;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5054 Indre Fosen
Leland;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1822 Leirfjord
Lena;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3442 Østre Toten
Lenangsstraumen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5424 Lyngen
Lerstad;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1507 Ålesund
Lervig;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1103 Stavanger
Lervik;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3004 Fredrikstad
Lerøyna;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4626 Øygarden
Lesja;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3432 Lesja
Lesjaskog;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3432 Lesja
Levanger;Godkjent;01/07/1991;Norsk;By;Kommune;5037 Levanger
Li;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3031 Nittedal
Liadal;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1520 Ørsta
Lierbyen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3049 Lier
Liknes;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4227 Kvinesdal
Lilleby;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5001 Trondheim
Lillehammer;Godkjent;01/07/1991;Norsk;By;Kommune;3405 Lillehammer
Lillestrøm;Godkjent;01/07/1991;Norsk;By;Kommune;3030 Lillestrøm
Lindeberg;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3030 Lillestrøm
Lindås;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4631 Alver
Loddefjord;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4601 Bergen
Lofterød;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3804 Sandefjord
Lom;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3434 Lom
Lonevåg;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4630 Osterøy
Loshavn;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4206 Farsund
Lovund;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1834 Lurøy
Lund;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4204 Kristiansand
Lundamo;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5028 Melhus
Lunde;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4204 Kristiansand
Lunde;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3816 Nome
Lunden;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4223 Vennesla
Lundersæter;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3401 Kongsvinger
Lundåsen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5001 Trondheim
Lunner;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3054 Lunner
Lura;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1108 Sandnes
Luster;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4644 Luster
Lyngdal;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3823 Fyresdal
Lyngdal;Godkjent;01/07/1991;Norsk;By;Kommune;4225 Lyngdal
Lyngseidet;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5424 Lyngen
Lyngør;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4213 Tvedestrand
Lysaker;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3024 Bærum
Lysthaugen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5038 Verdal
Lægdene;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Lærdalsøyri;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4642 Lærdal
Løding;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1804 Bodø
Lødingen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1851 Lødingen
Løken;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3026 Aurskog-Høland
Løkvollen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5426 Gáivuotna - Kåfjord - Kaivuono
Lønborg;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Løpsmarka;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1804 Bodø
Lørenfallet;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3030 Lillestrøm
Løten;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3412 Løten
Løvsjø;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3806 Porsgrunn
Magnor;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3416 Eidskog
Malm;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5006 Steinkjer
Malmlia;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5006 Steinkjer
Mandal;Godkjent;01/07/1991;Norsk;By;Kommune;4205 Lindesnes
Manger;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4631 Alver
Mannsverk;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Manstad;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3004 Fredrikstad
Marifjøra;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4644 Luster
Marikoven;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4627 Askøy
Mastrevikane;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4632 Austrheim
Mathopen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Matrand;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3416 Eidskog
Maura;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3036 Nannestad
Mebonden;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5032 Selbu
Medhaug;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;1149 Karmøy
Medjå;Godkjent;16/06/1970;Norsk;Tettbebyggelse;Kommune;5045 Grong
Medkila;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5402 Harstad - Hárstak
Mefjordvær;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5421 Senja
Mehamn;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5439 Gamvik
Meieribyen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3015 Skiptvet
Melbu;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1866 Hadsel
Meldal;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5059 Orkland
Melhus;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5028 Melhus
Melkeplassen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Mellomhagen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3805 Larvik
Melsbø;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5412 Dielddanuorri - Tjeldsund
Melsomvik;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3804 Sandefjord
Melstokke;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1149 Karmøy
Merkesvik;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4627 Askøy
Meråker;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5034 Meråker
Middelborg;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3811 Færder
Midtsian;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5014 Frøya
Miland;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3818 Tinn
Minde;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4601 Bergen
Minnesund;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3035 Eidsvoll
Misje;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4626 Øygarden
Mjøndalen;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3005 Drammen
Mo;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;3414 Nord-Odal
Mo i Rana;Godkjent;01/07/1991;Norsk;By;Kommune;1833 Rana
Moa;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1507 Ålesund
Moelv;Godkjent;01/07/1991;Norsk;By;Kommune;3411 Ringsaker
Mogreina;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3033 Ullensaker
Moi;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1112 Lund
Molde;Godkjent;01/07/1991;Norsk;By;Kommune;1506 Molde
Moldjord;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1839 Beiarn
Momoen;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3026 Aurskog-Høland
Monstad;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5058 Åfjord
Monstadstranda;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5058 Åfjord
Morvik;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Mosby;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4204 Kristiansand
Moseidmoen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4223 Vennesla
Mosjøen;Godkjent;01/07/1991;Norsk;By;Kommune;1824 Vefsn
Moskenes;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1874 Moskenes
Moss;Godkjent;01/07/1991;Norsk;By;Kommune;3002 Moss
Mosterhamn;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4613 Bømlo
Munkerekka;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;3811 Færder
Myken;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1836 Rødøy
Myklebostad;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1848 Steigen
Myra;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4212 Vegårshei
Myre;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1868 Øksnes
Myre;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;1871 Andøy
Myrland;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1507 Ålesund
Myrvoll;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;3020 Nordre Follo
Myrvoll;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1804 Bodø
Mysen;Godkjent;01/07/1991;Norsk;By;Kommune;3014 Indre Østfold
Mæbø;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4204 Kristiansand
Mæl;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3818 Tinn
Mære;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5006 Steinkjer
Mølla;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4223 Vennesla
Møllenberg;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5001 Trondheim
Møllendal;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Mølnhusmarka;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1833 Rana
Mørefjær;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4203 Arendal
Møvik;Godkjent;01/07/1991;Norsk;Tettsted;Statens kartverk;4204 Kristiansand
Maajehjaevrie;Godkjent;01/07/1991;Sørsamisk;Tettsted;Kommune;1825 Grane
Måløy;Godkjent;01/07/1991;Norsk;By;Kommune;4602 Kinn
Nabbetorp;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3004 Fredrikstad
Nadaberget;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1108 Sandnes
Namdalseid;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5007 Namsos - Nåavmesjenjaelmie
Namnå;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3417 Grue
Namsos;Godkjent;01/07/1991;Norsk;By;Kommune;5007 Namsos - Nåavmesjenjaelmie
Namsskogan;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;5044 Namsskogan
Napp;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;1859 Flakstad
Narestø;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4203 Arendal
Narum;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3442 Østre Toten
Nattland;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;4601 Bergen
Natvig;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4203 Arendal
Naustdal;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4647 Sunnfjord
Naustvollen;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;5006 Steinkjer
Nautnes;Godkjent;01/07/1991;Norsk;Tettsted;Kommune;4626 Øygarden
Navestad;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Kommune;3003 Sarpsborg
Nedra Grindeim;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;4613 Bømlo
Nedre Blindern;Godkjent;01/07/1991;Norsk;Tettbebyggelse;Statens kartverk;0301 Oslo
